Table Name,Player Name,Player Gender,Player Years Old,Play Start Date Exact,Play End Date Exact,Total Minutes Played This Session,Play Start Date Hour,Play End Date Hour,Table Currency,Player Card Level,Session Cash Buy In Dollars,Session Chips Buy In Dollars,Session Cash Out Amount Dollars,Session Player Lost Dollars,Session Player Average Bet,Number of Bets Per Hour,Hold Percentage
CSP-1,Player 11832,Female,48,9/15/2019 3:10:00 PM,9/15/2019 4:29:00 PM,79,2019-09-15 15:00:00,2019-09-15 16:00:00,$,Card Type 102,200,0,53,147,20,15,0.01500
CSP-1,Player 11832,Female,48,9/19/2019 7:00:00 PM,9/19/2019 7:25:00 PM,25,2019-09-19 19:00:00,2019-09-19 19:00:00,$,Card Type 102,100,0,0,100,20,15,0.01500
CSP-2,Player 11832,Female,48,9/21/2019 9:28:00 PM,9/21/2019 10:05:00 PM,37,2019-09-21 21:00:00,2019-09-21 22:00:00,$,Card Type 102,100,0,700,-600,20,15,0.01500
CSP-1,Player 11832,Female,48,9/22/2019 3:56:00 PM,9/22/2019 5:29:00 PM,93,2019-09-22 15:00:00,2019-09-22 17:00:00,$,Card Type 102,200,0,0,200,20,15,0.01500
CSP-1,Player 11832,Female,48,9/29/2019 2:50:00 PM,9/29/2019 5:30:00 PM,160,2019-09-29 14:00:00,2019-09-29 17:00:00,$,Card Type 102,400,0,77,323,20,15,0.01500
CSP-1,Player 11832,Female,48,9/28/2019 10:51:00 PM,9/28/2019 11:10:00 PM,19,2019-09-28 22:00:00,2019-09-28 23:00:00,$,Card Type 102,100,0,45,55,10,15,0.01500
CSP-2,Player 11832,Female,48,9/13/2019 8:35:00 PM,9/13/2019 9:10:00 PM,35,2019-09-13 20:00:00,2019-09-13 21:00:00,$,Card Type 102,100,0,190,-90,20,15,0.01500
CSP-1,Player 11832,Female,48,9/13/2019 10:45:00 PM,9/13/2019 11:20:00 PM,35,2019-09-13 22:00:00,2019-09-13 23:00:00,$,Card Type 102,0,185,140,45,20,15,0.01500
CSP-1,Player 11832,Female,48,9/14/2019 2:23:00 PM,9/14/2019 5:00:00 PM,157,2019-09-14 14:00:00,2019-09-14 17:00:00,$,Card Type 102,100,0,200,-100,20,15,0.01500
CSP-1,Player 11832,Female,48,9/7/2019 9:58:00 PM,9/7/2019 10:25:00 PM,27,2019-09-07 21:00:00,2019-09-07 22:00:00,$,Card Type 102,100,0,200,-100,20,15,0.01500
CSP-1,Player 11832,Female,48,9/8/2019 2:55:00 PM,9/8/2019 3:58:00 PM,63,2019-09-08 14:00:00,2019-09-08 15:00:00,$,Card Type 102,300,0,0,300,20,15,0.01500
CSP-1,Player 11832,Female,48,8/4/2019 2:54:00 PM,8/4/2019 5:40:00 PM,166,2019-08-04 14:00:00,2019-08-04 17:00:00,$,Card Type 102,0,100,650,-550,20,15,0.01500
CSP-1,Player 11832,Female,48,8/3/2019 7:50:00 PM,8/3/2019 9:00:00 PM,70,2019-08-03 19:00:00,2019-08-03 21:00:00,$,Card Type 102,0,50,135,-85,20,15,0.01500
CSP-2,Player 11832,Female,48,8/3/2019 9:05:00 PM,8/4/2019 12:40:00 AM,215,2019-08-03 21:00:00,2019-08-04 00:00:00,$,Card Type 102,100,0,120,-20,20,15,0.01500
CSP-1,Player 11832,Female,48,8/11/2019 1:42:00 AM,8/11/2019 2:15:00 AM,33,2019-08-11 01:00:00,2019-08-11 02:00:00,$,Card Type 102,100,0,210,-110,20,15,0.01500
CSP-1,Player 11832,Female,48,8/10/2019 8:18:00 PM,8/10/2019 9:50:00 PM,92,2019-08-10 20:00:00,2019-08-10 21:00:00,$,Card Type 102,100,0,0,100,20,15,0.01500
CSP-1,Player 11832,Female,48,8/9/2019 9:44:00 PM,8/9/2019 9:47:00 PM,3,2019-08-09 21:00:00,2019-08-09 21:00:00,$,Card Type 102,0,15,0,15,20,15,0.01500
CSP-1,Player 11832,Female,48,8/9/2019 8:18:00 PM,8/9/2019 9:00:00 PM,42,2019-08-09 20:00:00,2019-08-09 21:00:00,$,Card Type 102,100,0,65,35,10,15,0.01500
CSP-2,Player 11832,Female,48,8/9/2019 9:02:00 PM,8/9/2019 9:49:00 PM,47,2019-08-09 21:00:00,2019-08-09 21:00:00,$,Card Type 102,0,65,15,50,20,15,0.01500
CSP-2,Player 11832,Female,48,7/31/2019 9:51:00 PM,7/31/2019 10:00:00 PM,9,2019-07-31 21:00:00,2019-07-31 22:00:00,$,Card Type 102,0,25,90,-65,20,15,0.01500
CSP-2,Player 11832,Female,48,7/31/2019 8:40:00 PM,7/31/2019 9:50:00 PM,70,2019-07-31 20:00:00,2019-07-31 21:00:00,$,Card Type 102,100,0,0,100,20,15,0.01500
CSP-1,Player 11832,Female,48,8/1/2019 2:02:00 AM,8/1/2019 3:00:00 AM,58,2019-08-01 02:00:00,2019-08-01 03:00:00,$,Card Type 102,200,0,200,0,20,15,0.01500
CSP-1,Player 11832,Female,48,7/27/2019 10:55:00 PM,7/28/2019 12:30:00 AM,95,2019-07-27 22:00:00,2019-07-28 00:00:00,$,Card Type 102,100,0,90,10,10,15,0.01500
CSP-2,Player 11832,Female,48,8/18/2019 5:06:00 PM,8/18/2019 6:00:00 PM,54,2019-08-18 17:00:00,2019-08-18 18:00:00,$,Card Type 102,100,0,0,100,20,15,0.01500
CSP-1,Player 11832,Female,48,8/25/2019 2:10:00 PM,8/25/2019 3:10:00 PM,60,2019-08-25 14:00:00,2019-08-25 15:00:00,$,Card Type 102,100,0,100,0,20,15,0.01500
CSP-1,Player 11832,Female,48,8/17/2019 9:23:00 PM,8/17/2019 10:13:00 PM,50,2019-08-17 21:00:00,2019-08-17 22:00:00,$,Card Type 102,100,0,50,50,20,15,0.01500
CSP-1,Player 11832,Female,48,8/15/2019 9:20:00 PM,8/15/2019 9:43:00 PM,23,2019-08-15 21:00:00,2019-08-15 21:00:00,$,Card Type 102,100,0,0,100,20,15,0.01500
CSP-1,Player 11832,Female,48,8/11/2019 2:10:00 PM,8/11/2019 3:38:00 PM,88,2019-08-11 14:00:00,2019-08-11 15:00:00,$,Card Type 102,200,0,0,200,20,15,0.01500
CSP-2,Player 11832,Female,48,8/11/2019 3:40:00 PM,8/11/2019 3:48:00 PM,8,2019-08-11 15:00:00,2019-08-11 15:00:00,$,Card Type 102,100,0,0,100,20,15,0.01500
CSP-1,Player 11832,Female,48,6/30/2019 3:05:00 PM,6/30/2019 4:55:00 PM,110,2019-06-30 15:00:00,2019-06-30 16:00:00,$,Card Type 102,200,0,0,200,20,15,0.01500
CSP-1,Player 11832,Female,48,7/20/2019 7:56:00 PM,7/20/2019 10:50:00 PM,174,2019-07-20 19:00:00,2019-07-20 22:00:00,$,Card Type 102,100,0,115,-15,20,15,0.01500
CSP-2,Player 11832,Female,48,7/19/2019 8:28:00 PM,7/19/2019 11:01:00 PM,153,2019-07-19 20:00:00,2019-07-19 23:00:00,$,Card Type 102,0,100,60,40,20,15,0.01500
CSP-1,Player 11832,Female,48,7/18/2019 9:00:00 PM,7/19/2019 12:10:00 AM,190,2019-07-18 21:00:00,2019-07-19 00:00:00,$,Card Type 102,100,0,605,-505,10,15,0.01500
CSP-1,Player 11832,Female,48,7/14/2019 2:23:00 PM,7/14/2019 4:00:00 PM,97,2019-07-14 14:00:00,2019-07-14 16:00:00,$,Card Type 102,200,100,0,300,20,15,0.01500
CSP-1,Player 11832,Female,48,7/7/2019 5:37:00 PM,7/7/2019 7:40:00 PM,123,2019-07-07 17:00:00,2019-07-07 19:00:00,$,Card Type 102,100,0,0,100,10,15,0.01500
CSP-2,Player 11832,Female,48,7/13/2019 8:26:00 PM,7/13/2019 8:45:00 PM,19,2019-07-13 20:00:00,2019-07-13 20:00:00,$,Card Type 102,100,0,40,60,10,15,0.01500
CSP-2,Player 11832,Female,48,7/13/2019 9:03:00 PM,7/13/2019 9:26:00 PM,23,2019-07-13 21:00:00,2019-07-13 21:00:00,$,Card Type 102,0,40,0,40,10,15,0.01500
CSP-1,Player 11832,Female,48,5/4/2019 7:57:00 PM,5/4/2019 9:10:00 PM,73,2019-05-04 19:00:00,2019-05-04 21:00:00,$,Card Type 102,100,0,55,45,20,15,0.01500
CSP-1,Player 11832,Female,48,5/5/2019 1:35:00 PM,5/5/2019 3:35:00 PM,120,2019-05-05 13:00:00,2019-05-05 15:00:00,$,Card Type 102,100,0,40,60,10,15,0.01500
CSP-2,Player 11832,Female,48,4/28/2019 4:00:00 PM,4/28/2019 5:33:00 PM,93,2019-04-28 16:00:00,2019-04-28 17:00:00,$,Card Type 102,300,0,50,250,10,15,0.01500
CSP-1,Player 11832,Female,48,4/28/2019 1:00:00 AM,4/28/2019 1:47:00 AM,47,2019-04-28 01:00:00,2019-04-28 01:00:00,$,Card Type 102,100,0,10,90,20,15,0.01500
CSP-1,Player 11832,Female,48,4/27/2019 8:27:00 PM,4/27/2019 8:58:00 PM,31,2019-04-27 20:00:00,2019-04-27 20:00:00,$,Card Type 102,100,0,15,85,10,15,0.01500
CSP-1,Player 11832,Female,48,4/19/2019 9:04:00 PM,4/19/2019 10:05:00 PM,61,2019-04-19 21:00:00,2019-04-19 22:00:00,$,Card Type 102,100,0,400,-300,10,15,0.01500
CSP-1,Player 11832,Female,48,4/20/2019 2:10:00 PM,4/20/2019 4:08:00 PM,118,2019-04-20 14:00:00,2019-04-20 16:00:00,$,Card Type 102,100,0,250,-150,20,15,0.01500
CSP-1,Player 11832,Female,48,4/20/2019 7:30:00 PM,4/20/2019 8:20:00 PM,50,2019-04-20 19:00:00,2019-04-20 20:00:00,$,Card Type 102,200,0,60,140,20,15,0.01500
CSP-1,Player 11832,Female,48,4/12/2019 8:24:00 PM,4/12/2019 9:00:00 PM,36,2019-04-12 20:00:00,2019-04-12 21:00:00,$,Card Type 102,200,0,0,200,20,15,0.01500
CSP-1,Player 11832,Female,48,5/18/2019 9:22:00 PM,5/18/2019 11:49:00 PM,147,2019-05-18 21:00:00,2019-05-18 23:00:00,$,Card Type 102,100,0,525,-425,10,15,0.01500
CSP-1,Player 11832,Female,48,5/11/2019 9:06:00 PM,5/11/2019 11:20:00 PM,134,2019-05-11 21:00:00,2019-05-11 23:00:00,$,Card Type 102,300,0,195,105,20,15,0.01500
CSP-1,Player 11832,Female,48,5/30/2019 2:29:00 PM,5/30/2019 3:04:00 PM,35,2019-05-30 14:00:00,2019-05-30 15:00:00,$,Card Type 102,200,0,10,190,20,15,0.01500
CSP-1,Player 11832,Female,48,5/25/2019 10:00:00 PM,5/25/2019 11:50:00 PM,110,2019-05-25 22:00:00,2019-05-25 23:00:00,$,Card Type 102,300,0,760,-460,5,15,0.01500
CSP-1,Player 11832,Female,48,6/1/2019 8:53:00 PM,6/1/2019 10:35:00 PM,102,2019-06-01 20:00:00,2019-06-01 22:00:00,$,Card Type 102,100,0,110,-10,10,15,0.01500
CSP-1,Player 11832,Female,48,6/2/2019 1:50:00 PM,6/2/2019 2:10:00 PM,20,2019-06-02 13:00:00,2019-06-02 14:00:00,$,Card Type 102,100,0,15,85,10,15,0.01500
CSP-1,Player 11832,Female,48,6/9/2019 5:20:00 PM,6/9/2019 6:30:00 PM,70,2019-06-09 17:00:00,2019-06-09 18:00:00,$,Card Type 102,200,0,0,200,10,15,0.01500
CSP-1,Player 11832,Female,48,3/24/2019 4:16:00 PM,3/24/2019 5:02:00 PM,46,2019-03-24 16:00:00,2019-03-24 17:00:00,$,Card Type 102,100,5,110,-5,20,15,0.01500
CSP-1,Player 11832,Female,48,3/16/2019 9:52:00 PM,3/17/2019 1:02:00 AM,190,2019-03-16 21:00:00,2019-03-17 01:00:00,$,Card Type 102,300,0,40,260,10,15,0.01500
CSP-1,Player 11832,Female,48,3/16/2019 8:17:00 PM,3/16/2019 9:00:00 PM,43,2019-03-16 20:00:00,2019-03-16 21:00:00,$,Card Type 102,100,0,0,100,20,15,0.01500
CSP-1,Player 11832,Female,48,3/8/2019 8:35:00 PM,3/8/2019 11:11:00 PM,156,2019-03-08 20:00:00,2019-03-08 23:00:00,$,Card Type 102,300,0,150,150,20,15,0.01500
CSP-1,Player 11832,Female,48,3/9/2019 9:23:00 PM,3/10/2019 1:00:00 AM,217,2019-03-09 21:00:00,2019-03-10 01:00:00,$,Card Type 102,200,0,160,40,20,15,0.01500
CSP-2,Player 11832,Female,48,3/2/2019 7:48:00 PM,3/2/2019 8:40:00 PM,52,2019-03-02 19:00:00,2019-03-02 20:00:00,$,Card Type 102,100,0,100,0,20,15,0.01500
CSP-2,Player 11832,Female,48,3/2/2019 11:50:00 PM,3/3/2019 1:55:00 AM,125,2019-03-02 23:00:00,2019-03-03 01:00:00,$,Card Type 102,0,100,260,-160,20,15,0.01500
CSP-1,Player 11832,Female,48,3/3/2019 1:36:00 PM,3/3/2019 7:49:00 PM,373,2019-03-03 13:00:00,2019-03-03 19:00:00,$,Card Type 102,300,0,135,165,20,15,0.01500
CSP-1,Player 11832,Female,48,3/7/2019 7:05:00 PM,3/7/2019 7:30:00 PM,25,2019-03-07 19:00:00,2019-03-07 19:00:00,$,Card Type 102,0,100,0,100,10,15,0.01500
CSP-1,Player 11832,Female,48,2/17/2019 1:31:00 PM,2/17/2019 4:49:00 PM,198,2019-02-17 13:00:00,2019-02-17 16:00:00,$,Card Type 102,300,0,0,300,10,15,0.01500
CSP-1,Player 11832,Female,48,2/16/2019 7:20:00 PM,2/16/2019 11:12:00 PM,232,2019-02-16 19:00:00,2019-02-16 23:00:00,$,Card Type 102,400,0,21,379,20,15,0.01500
CSP-2,Player 11832,Female,48,2/16/2019 11:28:00 PM,2/17/2019 12:28:00 AM,60,2019-02-16 23:00:00,2019-02-17 00:00:00,$,Card Type 102,0,920,855,65,10,15,0.01500
CSP-1,Player 11832,Female,48,2/24/2019 2:13:00 PM,2/24/2019 3:50:00 PM,97,2019-02-24 14:00:00,2019-02-24 15:00:00,$,Card Type 102,100,100,0,200,20,15,0.01500
CSP-2,Player 11832,Female,48,2/23/2019 7:40:00 PM,2/23/2019 9:14:00 PM,94,2019-02-23 19:00:00,2019-02-23 21:00:00,$,Card Type 102,200,0,65,135,10,15,0.01500
CSP-1,Player 11832,Female,48,2/23/2019 9:12:00 PM,2/24/2019 12:09:00 AM,177,2019-02-23 21:00:00,2019-02-24 00:00:00,$,Card Type 102,0,265,75,190,10,15,0.01500
CSP-2,Player 11832,Female,48,2/24/2019 12:10:00 AM,2/24/2019 1:20:00 AM,70,2019-02-24 00:00:00,2019-02-24 01:00:00,$,Card Type 102,0,175,90,85,10,15,0.01500
CSP-1,Player 11832,Female,48,2/22/2019 8:23:00 PM,2/22/2019 8:55:00 PM,32,2019-02-22 20:00:00,2019-02-22 20:00:00,$,Card Type 102,200,0,240,-40,20,15,0.01500
CSP-1,Player 11832,Female,48,2/28/2019 7:18:00 PM,2/28/2019 11:17:00 PM,239,2019-02-28 19:00:00,2019-02-28 23:00:00,$,Card Type 102,200,0,200,0,20,15,0.01500
CSP-2,Player 11832,Female,48,1/11/2019 9:32:00 PM,1/11/2019 11:59:00 PM,147,2019-01-11 21:00:00,2019-01-11 23:00:00,$,Card Type 102,200,0,240,-40,10,15,0.01500
CSP-1,Player 11832,Female,48,1/5/2019 9:25:00 PM,1/5/2019 11:10:00 PM,105,2019-01-05 21:00:00,2019-01-05 23:00:00,$,Card Type 102,100,0,1110,-1010,10,15,0.01500
CSP-1,Player 11832,Female,48,1/19/2019 9:34:00 PM,1/19/2019 11:05:00 PM,91,2019-01-19 21:00:00,2019-01-19 23:00:00,$,Card Type 102,150,0,405,-255,20,15,0.01500
CSP-1,Player 11832,Female,48,1/18/2019 8:42:00 PM,1/18/2019 8:50:00 PM,8,2019-01-18 20:00:00,2019-01-18 20:00:00,$,Card Type 102,100,0,35,65,10,15,0.01500
CSP-1,Player 11832,Female,48,1/18/2019 9:07:00 PM,1/18/2019 10:00:00 PM,53,2019-01-18 21:00:00,2019-01-18 22:00:00,$,Card Type 102,200,35,40,195,10,15,0.01500
CSP-1,Player 11832,Female,48,1/12/2019 7:07:00 PM,1/12/2019 9:00:00 PM,113,2019-01-12 19:00:00,2019-01-12 21:00:00,$,Card Type 102,200,0,1205,-1005,20,15,0.01500
CSP-1,Player 11832,Female,48,1/25/2019 11:29:00 PM,1/25/2019 11:32:00 PM,3,2019-01-25 23:00:00,2019-01-25 23:00:00,$,Card Type 102,0,60,35,25,20,15,0.01500
CSP-2,Player 11832,Female,48,1/25/2019 8:51:00 PM,1/26/2019 12:24:00 AM,213,2019-01-25 20:00:00,2019-01-26 00:00:00,$,Card Type 102,300,35,25,310,10,15,0.01500
CSP-2,Player 11832,Female,48,1/27/2019 12:16:00 AM,1/27/2019 2:31:00 AM,135,2019-01-27 00:00:00,2019-01-27 02:00:00,$,Card Type 102,200,35,200,35,20,15,0.01500
CSP-1,Player 11832,Female,48,1/26/2019 8:37:00 PM,1/27/2019 12:16:00 AM,219,2019-01-26 20:00:00,2019-01-27 00:00:00,$,Card Type 102,400,0,35,365,20,15,0.01500
CSP-1,Player 11832,Female,48,2/1/2019 10:38:00 PM,2/2/2019 2:00:00 AM,202,2019-02-01 22:00:00,2019-02-02 02:00:00,$,Card Type 102,200,0,205,-5,20,15,0.01500
CSP-2,Player 11832,Female,48,2/2/2019 1:00:00 AM,2/2/2019 2:01:00 AM,61,2019-02-02 01:00:00,2019-02-02 02:00:00,$,Card Type 102,0,80,150,-70,10,15,0.01500
CSP-2,Player 11832,Female,48,2/1/2019 9:30:00 PM,2/1/2019 9:45:00 PM,15,2019-02-01 21:00:00,2019-02-01 21:00:00,$,Card Type 102,0,100,0,100,10,15,0.01500
CSP-2,Player 11832,Female,48,2/8/2019 9:00:00 PM,2/8/2019 10:50:00 PM,110,2019-02-08 21:00:00,2019-02-08 22:00:00,$,Card Type 102,400,0,65,335,20,15,0.01500
CSP-1,Player 11832,Female,48,2/2/2019 7:27:00 PM,2/2/2019 11:00:00 PM,213,2019-02-02 19:00:00,2019-02-02 23:00:00,$,Card Type 102,300,0,450,-150,10,15,0.01500
CSP-1,Player 11832,Female,48,2/9/2019 2:30:00 AM,2/9/2019 5:59:00 AM,209,2019-02-09 02:00:00,2019-02-09 05:00:00,$,Card Type 102,100,0,930,-830,20,15,0.01500
CSP-2,Player 11832,Female,48,2/9/2019 8:53:00 PM,2/9/2019 9:46:00 PM,53,2019-02-09 20:00:00,2019-02-09 21:00:00,$,Card Type 102,200,0,294,-94,10,15,0.01500
CSP-1,Player 11832,Female,48,2/8/2019 10:55:00 PM,2/9/2019 12:00:00 AM,65,2019-02-08 22:00:00,2019-02-09 00:00:00,$,Card Type 102,0,165,100,65,10,15,0.01500
CSP-2,Player 11832,Female,48,2/9/2019 12:12:00 AM,2/9/2019 12:40:00 AM,28,2019-02-09 00:00:00,2019-02-09 00:00:00,$,Card Type 102,100,170,5,265,10,15,0.01500
CSP-1,Player 11832,Female,48,2/9/2019 6:00:00 AM,2/9/2019 6:50:00 AM,50,2019-02-09 06:00:00,2019-02-09 06:00:00,$,Card Type 102,20,100,0,120,10,15,0.01500
CSP-1,Player 11832,Female,48,2/10/2019 2:51:00 PM,2/10/2019 9:10:00 PM,379,2019-02-10 14:00:00,2019-02-10 21:00:00,$,Card Type 102,100,1000,1015,85,10,15,0.01500
CSP-1,Player 11832,Female,48,2/9/2019 9:55:00 PM,2/9/2019 11:40:00 PM,105,2019-02-09 21:00:00,2019-02-09 23:00:00,$,Card Type 102,90,94,10,174,10,15,0.01500
CSP-2,Player 11832,Female,48,2/9/2019 11:50:00 PM,2/10/2019 1:57:00 AM,127,2019-02-09 23:00:00,2019-02-10 01:00:00,$,Card Type 102,200,10,200,10,20,15,0.01500
CSP-2,Player 11970,Female,54,1/4/2019 3:01:00 AM,1/4/2019 3:31:00 AM,30,2019-01-04 03:00:00,2019-01-04 03:00:00,$,Card Type 1,400,0,60,340,25,15,0.01500
CSP-1,Player 11970,Female,54,1/3/2019 9:42:00 PM,1/4/2019 2:56:00 AM,314,2019-01-03 21:00:00,2019-01-04 02:00:00,$,Card Type 1,860,0,0,860,20,15,0.01500
BJ-3,Player 11970,Female,54,7/27/2019 8:30:00 PM,7/27/2019 9:18:00 PM,48,2019-07-27 20:00:00,2019-07-27 21:00:00,$,Card Type 1,300,0,0,300,25,50,0.02500
BJ-2,Player 11970,Female,54,7/27/2019 10:37:00 PM,7/27/2019 11:00:00 PM,23,2019-07-27 22:00:00,2019-07-27 23:00:00,$,Card Type 1,200,0,0,200,25,50,0.02500
BJ-2,Player 11983,Male,43,3/28/2019 1:32:00 PM,3/28/2019 2:00:00 PM,28,2019-03-28 13:00:00,2019-03-28 14:00:00,$,Card Type 1,0,55,3,52,10,50,0.02500
CSP-1,Player 11983,Male,43,3/28/2019 1:10:00 PM,3/28/2019 1:31:00 PM,21,2019-03-28 13:00:00,2019-03-28 13:00:00,$,Card Type 1,10,50,10,50,10,15,0.01500
AR-1,Player 11983,Male,43,3/28/2019 12:49:00 PM,3/28/2019 1:00:00 PM,11,2019-03-28 12:00:00,2019-03-28 13:00:00,$,Card Type 1,0,100,50,50,5,50,0.05260
CSP-1,Player 11995,Male,44,3/23/2019 2:00:00 PM,3/23/2019 2:09:00 PM,9,2019-03-23 14:00:00,2019-03-23 14:00:00,$,Card Type 101,100,0,0,100,20,15,0.01500
CSP-1,Player 11995,Male,44,3/1/2019 7:58:00 PM,3/1/2019 8:10:00 PM,12,2019-03-01 19:00:00,2019-03-01 20:00:00,$,Card Type 101,100,0,0,100,20,15,0.01500
CSP-2,Player 11995,Male,44,1/12/2019 7:23:00 PM,1/12/2019 8:30:00 PM,67,2019-01-12 19:00:00,2019-01-12 20:00:00,$,Card Type 101,100,0,0,100,20,15,0.01500
BJ-2,Player 11995,Male,44,2/1/2019 9:14:00 PM,2/1/2019 9:55:00 PM,41,2019-02-01 21:00:00,2019-02-01 21:00:00,$,Card Type 101,200,0,260,-60,20,50,0.02500
CSP-2,Player 11995,Male,44,2/1/2019 8:40:00 PM,2/1/2019 9:00:00 PM,20,2019-02-01 20:00:00,2019-02-01 21:00:00,$,Card Type 101,100,0,25,75,10,15,0.01500
CSP-1,Player 11995,Male,44,1/26/2019 11:24:00 PM,1/27/2019 12:10:00 AM,46,2019-01-26 23:00:00,2019-01-27 00:00:00,$,Card Type 101,0,100,170,-70,20,15,0.01500
BJ-3,Player 11995,Male,44,1/26/2019 9:33:00 PM,1/26/2019 11:24:00 PM,111,2019-01-26 21:00:00,2019-01-26 23:00:00,$,Card Type 101,100,55,100,55,5,50,0.02500
CSP-2,Player 11995,Male,44,1/26/2019 8:50:00 PM,1/26/2019 9:27:00 PM,37,2019-01-26 20:00:00,2019-01-26 21:00:00,$,Card Type 101,250,10,55,205,20,15,0.01500
CSP-1,Player 11995,Male,44,1/27/2019 2:20:00 PM,1/27/2019 2:40:00 PM,20,2019-01-27 14:00:00,2019-01-27 14:00:00,$,Card Type 101,100,0,35,65,10,15,0.01500
CSP-1,Player 11995,Male,44,7/27/2019 10:55:00 PM,7/28/2019 1:25:00 AM,150,2019-07-27 22:00:00,2019-07-28 01:00:00,$,Card Type 101,200,0,80,120,20,15,0.01500
CSP-2,Player 11995,Male,44,7/31/2019 10:35:00 PM,7/31/2019 11:10:00 PM,35,2019-07-31 22:00:00,2019-07-31 23:00:00,$,Card Type 101,200,0,100,100,20,15,0.01500
CSP-1,Player 11995,Male,44,8/1/2019 4:13:00 PM,8/1/2019 6:06:00 PM,113,2019-08-01 16:00:00,2019-08-01 18:00:00,$,Card Type 101,100,0,310,-210,20,15,0.01500
BJ-2,Player 11995,Male,44,8/1/2019 6:41:00 PM,8/1/2019 6:49:00 PM,8,2019-08-01 18:00:00,2019-08-01 18:00:00,$,Card Type 101,100,50,0,150,20,50,0.02500
CSP-1,Player 11995,Male,44,8/1/2019 6:14:00 PM,8/1/2019 6:34:00 PM,20,2019-08-01 18:00:00,2019-08-01 18:00:00,$,Card Type 101,190,0,50,140,20,15,0.01500
CSP-1,Player 11995,Male,44,8/9/2019 7:55:00 PM,8/9/2019 9:29:00 PM,94,2019-08-09 19:00:00,2019-08-09 21:00:00,$,Card Type 101,100,0,20,80,20,15,0.01500
CSP-1,Player 11995,Male,44,8/17/2019 7:12:00 PM,8/17/2019 7:51:00 PM,39,2019-08-17 19:00:00,2019-08-17 19:00:00,$,Card Type 101,100,0,0,100,20,15,0.01500
CSP-1,Player 11995,Male,44,7/20/2019 6:47:00 PM,7/20/2019 7:41:00 PM,54,2019-07-20 18:00:00,2019-07-20 19:00:00,$,Card Type 101,100,0,0,100,10,15,0.01500
CSP-1,Player 11995,Male,44,6/9/2019 2:01:00 PM,6/9/2019 2:30:00 PM,29,2019-06-09 14:00:00,2019-06-09 14:00:00,$,Card Type 101,100,0,20,80,10,15,0.01500
CSP-1,Player 11995,Male,44,6/2/2019 1:00:00 AM,6/2/2019 1:16:00 AM,16,2019-06-02 01:00:00,2019-06-02 01:00:00,$,Card Type 101,150,0,10,140,10,15,0.01500
CSP-1,Player 11995,Male,44,5/23/2019 7:02:00 PM,5/23/2019 8:16:00 PM,74,2019-05-23 19:00:00,2019-05-23 20:00:00,$,Card Type 101,100,0,25,75,20,15,0.01500
CSP-1,Player 11995,Male,44,5/19/2019 12:40:00 PM,5/19/2019 2:24:00 PM,104,2019-05-19 12:00:00,2019-05-19 14:00:00,$,Card Type 101,200,0,655,-455,20,15,0.01500
CSP-2,Player 11995,Male,44,12/25/2019 9:12:00 PM,12/25/2019 9:41:00 PM,29,2019-12-25 21:00:00,2019-12-25 21:00:00,$,Card Type 101,100,0,5,95,10,15,0.01500
CSP-1,Player 11995,Male,44,12/28/2019 4:40:00 PM,12/28/2019 4:53:00 PM,13,2019-12-28 16:00:00,2019-12-28 16:00:00,$,Card Type 101,100,0,0,100,10,15,0.01500
CSP-1,Player 11995,Male,44,12/9/2019 2:03:00 PM,12/9/2019 2:13:00 PM,10,2019-12-09 14:00:00,2019-12-09 14:00:00,$,Card Type 101,100,0,5,95,10,15,0.01500
BJ-3,Player 12054,Male,44,5/31/2019 12:13:00 PM,5/31/2019 1:14:00 PM,61,2019-05-31 12:00:00,2019-05-31 13:00:00,$,Card Type 1,250,0,250,0,20,50,0.02500
BJ-3,Player 12054,Male,44,6/2/2019 7:08:00 PM,6/2/2019 7:18:00 PM,10,2019-06-02 19:00:00,2019-06-02 19:00:00,$,Card Type 1,100,0,225,-125,10,50,0.02500
BJ-3,Player 12054,Male,44,6/4/2019 3:35:00 PM,6/4/2019 3:47:00 PM,12,2019-06-04 15:00:00,2019-06-04 15:00:00,$,Card Type 1,35,0,60,-25,10,50,0.02500
BJ-3,Player 12054,Male,44,3/22/2019 10:56:00 AM,3/22/2019 11:08:00 AM,12,2019-03-22 10:00:00,2019-03-22 11:00:00,$,Card Type 1,40,0,0,40,5,50,0.02500
BJ-3,Player 12054,Male,44,3/19/2019 5:12:00 PM,3/19/2019 5:40:00 PM,28,2019-03-19 17:00:00,2019-03-19 17:00:00,$,Card Type 1,50,0,75,-25,5,50,0.02500
BJ-2,Player 12056,Male,48,5/17/2019 11:11:00 PM,5/18/2019 2:11:00 AM,180,2019-05-17 23:00:00,2019-05-18 02:00:00,$,Card Type 101,260,0,1120,-860,100,50,0.02500
BJ-3,Player 12056,Male,48,4/26/2019 12:00:00 AM,4/26/2019 12:37:00 AM,37,2019-04-26 00:00:00,2019-04-26 00:00:00,$,Card Type 101,0,700,0,700,50,50,0.02500
BJ-3,Player 12056,Male,48,7/14/2019 5:20:00 AM,7/14/2019 5:40:00 AM,20,2019-07-14 05:00:00,2019-07-14 05:00:00,$,Card Type 101,0,200,0,200,100,50,0.02500
